seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704719,103,-1,88',"Corner, Celta Vigo. Conceded by Beñat Prados.",2024-09-24 05:41:59
12655,704719,104,43822408,88',Foul by Álvaro Djaló (Athletic Club).,2024-09-24 05:41:59
12655,704719,105,43822408,88',Williot Swedberg (Celta Vigo) wins a free kick on the left wing.,2024-09-24 05:41:59
12655,704719,106,-1,90'+1',Fourth official has announced 3 minutes of added time.,2024-09-23 05:36:57
12655,704719,107,43822466,90'+2',"Corner, Celta Vigo. Conceded by Aitor Paredes.",2024-09-23 05:36:57
12655,704719,108,43822490,90'+3',Attempt saved. Carlos Domínguez (Celta Vigo) header from the left side of the box is saved in the top centre of the goal. Assisted by Damián Rodríguez with a cross.,2024-09-23 05:36:57
12655,704719,109,43822492,90'+3',"Attempt missed. Williot Swedberg (Celta Vigo) right footed shot from the centre of the box is close, but misses to the right. Assisted by Iago Aspas.",2024-09-23 05:36:57
12655,704719,110,43822493,90'+3',"Second Half ends, Athletic Club 3, Celta Vigo 1.",2024-09-23 05:36:57
12655,704719,111,-1,,"Match ends, Athletic Club 3, Celta Vigo 1.",2024-09-23 05:36:57
12655,704720,0,-1,,Lineups are announced and players are warming up.,2024-09-26 05:35:11
12655,704720,1,43838940,,First Half begins.,2024-09-26 05:35:11
12655,704720,2,43838948,2',"Corner, Getafe. Conceded by Iñigo Martínez.",2024-09-26 05:35:11
12655,704720,3,43838995,2',"Corner, Getafe. Conceded by Pablo Torre.",2024-09-27 05:39:21
12655,704720,4,43838997,4',Christantus Uche (Getafe) wins a free kick in the defensive half.,2024-09-27 05:39:21
12655,704720,5,43838997,4',Foul by Eric García (Barcelona).,2024-09-27 05:39:21
12655,704720,6,43839013,4',Attempt blocked. Robert Lewandowski (Barcelona) right footed shot from the centre of the box is blocked. Assisted by Marc Casadó.,2024-09-26 05:35:11
12655,704720,7,43839015,5',Alejandro Balde (Barcelona) wins a free kick on the left wing.,2024-09-27 05:39:21
12655,704720,8,43839015,5',Foul by Carles Pérez (Getafe).,2024-09-27 05:39:21
12655,704720,9,43839075,6',"Offside, Barcelona. Robert Lewandowski is caught offside.",2024-09-26 05:35:11
12655,704720,10,43839100,8',Attempt saved. Carles Pérez (Getafe) header from the centre of the box is saved in the centre of the goal. Assisted by Álex Sola with a cross.,2024-09-27 05:39:21
12655,704720,11,43839168,10',Foul by Yellu Santiago (Getafe).,2024-09-26 05:35:11
12655,704720,12,43839168,10',Lamine Yamal (Barcelona) wins a free kick on the right wing.,2024-09-26 05:35:11
12655,704720,13,-1,10',"Offside, Barcelona. Robert Lewandowski is caught offside.",2024-09-26 05:35:11
12655,704720,14,43839195,11',Attempt blocked. Luis Milla (Getafe) right footed shot from outside the box is blocked. Assisted by Álex Sola.,2024-09-26 05:35:11
12655,704720,15,43839198,12',Attempt blocked. Carles Pérez (Getafe) right footed shot from the right side of the box is blocked.,2024-09-26 05:35:11
12655,704720,16,43839220,14',"Corner, Barcelona. Conceded by Luis Milla.",2024-09-26 05:35:11
12655,704720,17,43839267,17',"Offside, Getafe. Christantus Uche is caught offside.",2024-09-27 05:39:21
12655,704720,18,43839321,18',Foul by Lamine Yamal (Barcelona).,2024-09-27 05:39:21
12655,704720,19,43839321,18',Juan Iglesias (Getafe) wins a free kick in the defensive half.,2024-09-27 05:39:21
12655,704720,20,43839323,19',"Goal! Barcelona 1, Getafe 0. Robert Lewandowski (Barcelona) right footed shot from very close range to the bottom left corner.",2024-09-27 05:39:21
12655,704720,21,43839406,21',Attempt blocked. Alejandro Balde (Barcelona) left footed shot from outside the box is blocked. Assisted by Pablo Torre.,2024-09-26 05:35:11
12655,704720,22,43839378,22',Attempt missed. Juan Iglesias (Getafe) right footed shot from more than 35 yards misses to the left following a fast break.,2024-09-27 05:39:21
12655,704720,23,43839475,26',"Offside, Barcelona. Raphinha is caught offside.",2024-09-26 05:35:11
12655,704720,24,-1,27',"Corner, Barcelona. Conceded by Carles Pérez.",2024-09-27 05:39:21
12655,704720,25,43839570,29',Attempt missed. Raphinha (Barcelona) left footed shot from the left side of the box misses to the right. Assisted by Alejandro Balde with a through ball.,2024-09-27 05:39:21
12655,704720,26,43839572,30',Alejandro Balde (Barcelona) wins a free kick on the left wing.,2024-09-27 05:39:21
12655,704720,27,43839572,30',Foul by Carles Pérez (Getafe).,2024-09-27 05:39:21
12655,704720,28,43839595,31',"Offside, Barcelona. Robert Lewandowski is caught offside.",2024-09-26 05:35:11
12655,704720,29,43839597,32',Foul by Yellu Santiago (Getafe).,2024-09-26 05:35:11
12655,704720,30,43839597,32',Marc Casadó (Barcelona) wins a free kick in the attacking half.,2024-09-26 05:35:11
12655,704720,31,43839670,33',Attempt saved. Robert Lewandowski (Barcelona) left footed shot from the left side of the box is saved in the bottom left corner. Assisted by Raphinha.,2024-09-27 05:39:21
12655,704720,32,43839624,33',Hand ball by Carles Aleñá (Getafe).,2024-09-27 05:39:21
12655,704720,33,43839672,34',Foul by Omar Alderete (Getafe).,2024-09-26 05:35:11
12655,704720,34,43839672,34',Pablo Torre (Barcelona) wins a free kick on the right wing.,2024-09-26 05:35:11
12655,704720,35,43839703,36',Alejandro Balde (Barcelona) wins a free kick on the left wing.,2024-09-27 05:39:21
12655,704720,36,43839703,36',Foul by Carles Pérez (Getafe).,2024-09-27 05:39:21
12655,704720,37,43839817,39',Attempt blocked. Marc Casadó (Barcelona) right footed shot from outside the box is blocked. Assisted by Raphinha.,2024-09-27 05:39:21
12655,704720,38,43839822,41',Attempt missed. Lamine Yamal (Barcelona) left footed shot from outside the box misses to the right. Assisted by Iñigo Martínez.,2024-09-27 05:39:21
12655,704720,39,43839879,44',Alejandro Balde (Barcelona) wins a free kick on the left wing.,2024-09-27 05:39:21
12655,704720,40,43839879,44',Foul by Djené Dakonam (Getafe).,2024-09-27 05:39:21
12655,704720,41,-1,45',Fourth official has announced 1 minutes of added time.,2024-09-26 05:35:11
12655,704720,42,43839944,45'+1',Foul by Djené Dakonam (Getafe).,2024-09-26 05:35:11
12655,704720,43,43839944,45'+1',Pablo Torre (Barcelona) wins a free kick in the defensive half.,2024-09-26 05:35:11
12655,704720,44,43839963,45'+2',"First Half ends, Barcelona 1, Getafe 0.",2024-09-27 05:39:21
12655,704720,45,-1,45',"Second Half begins Barcelona 1, Getafe 0.",2024-09-26 05:35:11
12655,704720,46,43840040,48',"Offside, Getafe. Christantus Uche is caught offside.",2024-09-26 05:35:11
12655,704720,47,43840137,50',"Corner, Barcelona. Conceded by Juan Berrocal.",2024-09-26 05:35:11
12655,704720,48,43840173,52',"Corner, Barcelona. Conceded by David Soria.",2024-09-26 05:35:11
12655,704720,49,43840175,53',"Offside, Barcelona. Jules Koundé is caught offside.",2024-09-26 05:35:11
12655,704720,50,-1,53',"Offside, Getafe. Álex Sola is caught offside.",2024-09-27 05:39:21
12655,704720,51,43840249,54',Foul by Omar Alderete (Getafe).,2024-09-27 05:39:21
12655,704720,52,43840249,54',Lamine Yamal (Barcelona) wins a free kick in the attacking half.,2024-09-27 05:39:21
12655,704720,53,43840251,55',Attempt blocked. Raphinha (Barcelona) left footed shot from outside the box is blocked.,2024-09-27 05:39:21
12655,704720,54,43840253,56',"Corner, Barcelona. Conceded by Carles Aleñá.",2024-09-26 05:35:11
12655,704720,55,43840282,56',Attempt missed. Marc Casadó (Barcelona) left footed shot from outside the box is too high following a corner.,2024-09-26 05:35:11
12655,704720,56,-1,57',"Corner, Getafe. Conceded by Jules Koundé.",2024-09-26 05:35:11
12655,704720,57,43840319,59',Attempt saved. Lamine Yamal (Barcelona) left footed shot from outside the box is saved in the top left corner. Assisted by Pau Cubarsí.,2024-09-27 05:39:21
12655,704720,58,-1,59',"Corner, Barcelona. Conceded by David Soria.",2024-09-26 05:35:11
12655,704720,59,43840398,63',"Substitution, Barcelona. Ferran Torres replaces Pablo Torre.",2024-09-26 05:35:11
12655,704720,60,43840399,63',"Substitution, Getafe. Abdoulaye Keita replaces Álex Sola.",2024-09-26 05:35:11
12655,704720,61,43840400,63',"Substitution, Getafe. Borja Mayoral replaces Carles Aleñá.",2024-09-27 05:39:21
12655,704720,62,43840401,63',"Substitution, Getafe. Mauro Arambarri replaces Yellu Santiago.",2024-09-26 05:35:11
12655,704720,63,-1,64',Delay in match (Barcelona).,2024-09-26 05:35:11
12655,704720,64,-1,65',Delay over. They are ready to continue.,2024-09-26 05:35:11
12655,704720,65,43840458,65',Foul by Mauro Arambarri (Getafe).,2024-09-27 05:39:21
12655,704720,66,43840458,65',Robert Lewandowski (Barcelona) wins a free kick in the defensive half.,2024-09-27 05:39:21
12655,704720,67,43840479,66',"Corner, Getafe. Conceded by Alejandro Balde.",2024-09-27 05:39:21
12655,704720,68,43840556,68',Attempt blocked. Robert Lewandowski (Barcelona) right footed shot from outside the box is blocked. Assisted by Raphinha.,2024-09-27 05:39:21
12655,704720,69,43840527,69',Foul by Mauro Arambarri (Getafe).,2024-09-27 05:39:21
12655,704720,70,43840527,69',Marc Casadó (Barcelona) wins a free kick in the attacking half.,2024-09-27 05:39:21
12655,704720,71,43840557,69',Mauro Arambarri (Getafe) is shown the yellow card for a bad foul.,2024-09-26 05:35:11
12655,704720,72,43840615,71',Attempt saved. Raphinha (Barcelona) left footed shot from outside the box is saved in the bottom left corner.,2024-09-27 05:39:21
12655,704720,73,-1,71',"Corner, Barcelona. Conceded by David Soria.",2024-09-26 05:35:11
12655,704720,74,43840616,71',Lamine Yamal (Barcelona) hits the bar with a left footed shot from outside the box following a corner.,2024-09-27 05:39:21
12655,704720,75,43840639,74',"Offside, Getafe. Borja Mayoral is caught offside.",2024-09-26 05:35:11
12655,704720,76,43840692,76',"Offside, Getafe. Christantus Uche is caught offside.",2024-09-27 05:39:21
12655,704720,77,43840737,77',"Substitution, Barcelona. Pedri replaces Robert Lewandowski.",2024-09-27 05:39:21
12655,704720,78,43840739,77',Alejandro Balde (Barcelona) wins a free kick on the left wing.,2024-09-27 05:39:21
12655,704720,79,43840739,77',Foul by Carles Pérez (Getafe).,2024-09-27 05:39:21
12655,704720,80,43840812,78',Attempt missed. Eric García (Barcelona) left footed shot from very close range is too high. Assisted by Pau Cubarsí following a set piece situation.,2024-09-27 05:39:21
12655,704720,81,43840813,78',Foul by Abdoulaye Keita (Getafe).,2024-09-27 05:39:21
12655,704720,82,43840813,78',Marc Casadó (Barcelona) wins a free kick in the defensive half.,2024-09-27 05:39:21
12655,704720,83,43840814,79',Raphinha (Barcelona) is shown the yellow card.,2024-09-27 05:39:21
12655,704720,84,43840816,79',Foul by Abdoulaye Keita (Getafe).,2024-09-27 05:39:21
12655,704720,85,43840816,79',Lamine Yamal (Barcelona) wins a free kick on the right wing.,2024-09-27 05:39:21
12655,704720,86,43840819,80',"Substitution, Getafe. Bertug Yildirim replaces Christantus Uche.",2024-09-26 05:35:11
12655,704720,87,43840821,80',"Offside, Getafe. Bertug Yildirim is caught offside.",2024-09-27 05:39:21
12655,704720,88,43840943,82',Attempt missed. Raphinha (Barcelona) header from the centre of the box misses to the left. Assisted by Jules Koundé with a cross.,2024-09-27 05:39:21
12655,704720,89,43840945,83',"Offside, Getafe. Bertug Yildirim is caught offside.",2024-09-26 05:35:11
12655,704720,90,-1,86',"Corner, Getafe. Conceded by Pau Cubarsí.",2024-09-27 05:39:21
12655,704720,91,43840948,87',Attempt missed. Omar Alderete (Getafe) header from the centre of the box is high and wide to the left. Assisted by Luis Milla with a cross following a corner.,2024-09-27 05:39:21
12655,704720,92,43840992,87',"Substitution, Getafe. Diego Rico replaces Djené Dakonam.",2024-09-26 05:35:11
12655,704720,93,43840993,88',"Substitution, Barcelona. Gerard Martín replaces Alejandro Balde.",2024-09-26 05:35:11
12655,704720,94,43840994,88',"Substitution, Barcelona. Héctor Fort replaces Pau Cubarsí.",2024-09-26 05:35:11
12655,704720,95,43841018,89',Attempt blocked. Bertug Yildirim (Getafe) right footed shot from the right side of the box is blocked.,2024-09-27 05:39:21
12655,704720,96,43841019,89',Diego Rico (Getafe) wins a free kick in the defensive half.,2024-09-27 05:39:21
12655,704720,97,43841019,89',Foul by Ferran Torres (Barcelona).,2024-09-27 05:39:21
12655,704720,98,-1,90',Delay in match because of an injury Iñigo Martínez (Barcelona).,2024-09-27 05:39:21
12655,704720,99,-1,90',Fourth official has announced 5 minutes of added time.,2024-09-26 05:35:11
12655,704720,100,-1,90'+1',Delay over. They are ready to continue.,2024-09-26 05:35:11
12655,704720,101,43841083,90'+4',Bertug Yildirim (Getafe) wins a free kick in the defensive half.,2024-09-26 05:35:11
12655,704720,102,43841083,90'+4',Foul by Marc Casadó (Barcelona).,2024-09-26 05:35:11
12655,704720,103,43841112,90'+4',Attempt missed. Borja Mayoral (Getafe) right footed shot from the centre of the box misses to the left. Assisted by Juan Iglesias with a cross.,2024-09-26 05:35:11
12655,704720,104,43841123,90'+5',"Second Half ends, Barcelona 1, Getafe 0.",2024-09-26 05:35:11
12655,704720,105,-1,,"Match ends, Barcelona 1, Getafe 0.",2024-09-26 05:35:11
12655,704721,0,-1,,Lineups are announced and players are warming up.,2024-09-27 05:39:21
12655,704721,1,-1,,First Half begins.,2024-09-27 05:39:21
12655,704721,2,-1,6',Delay in match because of an injury Borja Iglesias (Celta Vigo).,2024-09-27 05:39:21
12655,704721,3,-1,7',Delay over. They are ready to continue.,2024-09-27 05:39:21
12655,704721,4,43844024,9',Foul by Iago Aspas (Celta Vigo).,2024-09-28 05:48:20
12655,704721,5,43844024,9',Reinildo (Atletico Madrid) wins a free kick in the defensive half.,2024-09-28 05:48:20
12655,704721,6,43844063,9',Borja Iglesias (Celta Vigo) wins a free kick in the attacking half.,2024-09-28 05:48:20
12655,704721,7,43844063,9',Foul by Robin Le Normand (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,8,43844066,10',Attempt missed. Williot Swedberg (Celta Vigo) right footed shot from the centre of the box misses to the left. Assisted by Sergio Carreira.,2024-09-28 05:48:20
12655,704721,9,43844092,13',Foul by Robin Le Normand (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,10,43844092,13',Williot Swedberg (Celta Vigo) wins a free kick in the defensive half.,2024-09-28 05:48:20
12655,704721,11,43844152,15',Foul by Borja Iglesias (Celta Vigo).,2024-09-28 05:48:20
12655,704721,12,43844152,15',Reinildo (Atletico Madrid) wins a free kick in the defensive half.,2024-09-28 05:48:20
12655,704721,13,43844154,16',Conor Gallagher (Atletico Madrid) wins a free kick in the attacking half.,2024-09-28 05:48:20
12655,704721,14,43844154,16',Foul by Marcos Alonso (Celta Vigo).,2024-09-28 05:48:20
12655,704721,15,43844157,17',"Corner, Atletico Madrid. Conceded by Carl Starfelt.",2024-09-27 05:39:21
12655,704721,16,43844175,18',Attempt saved. Iago Aspas (Celta Vigo) right footed shot from outside the box is saved in the centre of the goal. Assisted by Fran Beltrán with a through ball.,2024-09-27 05:39:21
12655,704721,17,-1,18',Delay in match because of an injury Reinildo (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,18,-1,19',Delay over. They are ready to continue.,2024-09-27 05:39:21
12655,704721,19,43844215,21',Hand ball by Alexander Sørloth (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,20,43844217,23',Alexander Sørloth (Atletico Madrid) wins a free kick in the defensive half.,2024-09-28 05:48:20
12655,704721,21,43844217,23',Foul by Fran Beltrán (Celta Vigo).,2024-09-28 05:48:20
12655,704721,22,43844331,31',Attempt missed. Iago Aspas (Celta Vigo) header from the right side of the box is too high. Assisted by Sergio Carreira with a cross.,2024-09-28 05:48:20
12655,704721,23,43844373,32',Conor Gallagher (Atletico Madrid) wins a free kick in the defensive half.,2024-09-28 05:48:20
12655,704721,24,43844373,32',Foul by Javier Manquillo (Celta Vigo).,2024-09-28 05:48:20
12655,704721,25,43844406,33',Conor Gallagher (Atletico Madrid) wins a free kick in the attacking half.,2024-09-28 05:48:20
12655,704721,26,43844406,33',Foul by Carl Starfelt (Celta Vigo).,2024-09-28 05:48:20
12655,704721,27,43844407,33',Carl Starfelt (Celta Vigo) is shown the yellow card for a bad foul.,2024-09-28 05:48:20
12655,704721,28,43844411,36',Foul by Giuliano Simeone (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,29,43844411,36',Sergio Carreira (Celta Vigo) wins a free kick on the right wing.,2024-09-28 05:48:20
12655,704721,30,43844437,37',"Corner, Celta Vigo. Conceded by Nahuel Molina.",2024-09-28 05:48:20
12655,704721,31,43844490,38',Borja Iglesias (Celta Vigo) wins a free kick in the attacking half.,2024-09-28 05:48:20
12655,704721,32,43844490,38',Foul by Reinildo (Atletico Madrid).,2024-09-28 05:48:20
12655,704721,33,43844491,38',Reinildo (Atletico Madrid) is shown the yellow card.,2024-09-27 05:39:21
12655,704721,34,43844513,42',Attempt saved. Iago Aspas (Celta Vigo) left footed shot from outside the box is saved in the bottom right corner. Assisted by Borja Iglesias.,2024-09-28 05:48:20
